N'Café Novotel Lyon Part Dieu;47 Boulevard Marius Vivier Merle 69003 Lyon;8,1;45.7596234;4.8586642
Le Jaboulay;82 Rue Jaboulay, Lyon, France 69007 Lyon;8,4;45.74537;4.845490499999999
Le Layon;52, rue Merciere 69003 Lyon;8,4;45.7627244;4.8326815
Le Verdi;13 Boulevard des Brotteaux 69006 Lyon;8,5;45.7683119;4.857212
Le Comptoir de l'Atelier;49 Rue Mercière 69002 Lyon;8,7;45.7624514;4.8329244
KOS-I;4, rue Jean Marcuit 69009 Lyon;7,3;45.7887953;4.8142764
Monna Lisa;44 Cours Charlemagne 69002 Lyon;8,5;45.7457154;4.8230052
Taste and See;50 rue Pasteur 69007 Lyon;8;45.7526599;4.8394812
Brasserie Le Dandy;45 Rue de la Bourse 69002 Lyon;8,5;45.7642467;4.8370217
La Mama S&I;"33 Cours d&#39;Herbouville 69004 Lyon";8;45.7780798;4.8401754
Le Scorsese;71, rue Pierre Corneille 69006 Lyon;6,9;45.7640094;4.8439757
Le Bistrot Bonnel;66 Rue de Bonnel 69003 Lyon;8,5;45.7618005;4.8499478
Le Bon, le Boeuf et le Truand;8, rue Juiverie 69005 Lyon;8,4;45.7654814;4.8269989
Indochine;51, rue Denuzière 69002 Lyon;8,9;45.7432326;4.818491499999999
Le Comptoir de la Confluence;41, rue Smith 69002 Lyon;7,4;45.7440544;4.823666300000001
Café Saint-Amour;77 Rue Villeroy 69003 Lyon;9,1;45.7549371;4.8504917
Panijo;35, rue de l'Université 69007 Lyon;8,9;45.7498048;4.8411294
Le Tono;17, rue Claudia 69002 Lyon;8,7;45.764211;4.8376353
Le Bistrouille;Place Saint-Paul 69005 Lyon;9,2;45.7658505;4.827249
Nambo;16 Quai de Bondy 69005 Lyon;9;45.7660499;4.828503599999999
L'Origo;2 rue Célu, 69004 Lyon, France 69004 Lyon;8,5;45.775014;4.8360208
Bar Lounge le 12.2;12 Cours de Verdun Rambaud 69002 Lyon;8,5;45.7494389;4.8256899
Grain de Sel;33 Rue du Sergent Michel Berthet 69009 Lyon;9,4;45.7716122;4.805699499999999
Le Phosphore;Montée du Chemin Neuf 69005 Lyon;8,8;45.75992340000001;4.824464499999999
Gochi Perrache;11, rue Général Plessier 69002 Lyon;7,5;45.751382;4.8260787
DOCKER RESTAURANT;16, quai du Commerce 69009 Lyon;8;45.782879;4.8109233
Le Cinématographe;69 Cours Albert Thomas 69003 Lyon;6,8;45.7470205;4.8674376
Marguerite Restaurant;57, Avenue des Frères Lumière 69008 Lyon;7,9;45.745354;4.8661292
C'est Tout Bon;3, rue Sala 69002 Lyon;7,4;45.7567878;4.8273705
Comptoir JOA;44, quai Charles de Gaulle 69006 Lyon;8,2;45.78529899999999;4.8554663
L'Entracte;69 Cours Albert Thomas 69003 Lyon;7,8;45.7470205;4.8674376
L'un des Sens;24 Rue Palais Grillet 69002 Lyon;8,4;45.7622559;4.8350846
Café des Anges;81, rue Vauban 69006 Lyon;8,4;45.7655397;4.850058499999999
Le Pompeï;275 cours Lafayette 69006 Lyon;8,2;45.7638834;4.866666100000001
L'Épicerie Comptoir - Croix Rousse;3, place Bertone 69004 Lyon;8,3;45.777763;4.8341631
Thaï Demoiselle;12 Quai Victor Augagneur 69003 Lyon;8,1;45.7602457;4.841285099999999
Le Palais de Saint Jean;40, rue Saint Jean 69005 Lyon;8;45.76264949999999;4.8275238
Grand Café Lyonnais;4, rue de la Barre 69002 Lyon;5,3;45.7578361;4.834369
Le Marmito;25, rue Masséna 69006 Lyon;8,8;45.77066740000001;4.8541416
Le Panier du Chef;1, place Neuve Saint-Jean 69005 Lyon;8,8;45.7624907;4.8274756
Engimono;8 rue Servient 69003 Lyon;7,3;45.7596762;4.8418243
Bleu Soleil;52, rue Étienne Richerand 69003 Lyon;8,5;45.75987800000001;4.8659077
Asian Hall;90 cours Lafayette 69003 Lyon;6,6;45.7628937;4.8493822
Brasserie Le Sud;11, Place Antonin-Poncet 69002 Lyon;8,3;45.75633149999999;4.8355294
Tendance d'Europe;10, place de L'Europe 69006 Lyon;9,8;45.764211;4.849703
Kan Food;249, rue Paul Bert 69003 Lyon;7,1;45.7568489;4.866761299999999
Italia e Sapore;88, rue Vendôme 69006 Lyon;8,3;45.7681493;4.8449487
L'endroit Cité;62, quai Charles de Gaulle 69006 Lyon;8,5;45.7851768;4.853969999999999
Le Sathonay;34, rue Sergent Blandan 69001 Lyon;9,1;45.7686986;4.830235399999999
Le Petit Dauphin;38, rue Notre Dame 69006 Lyon;8,9;45.7640806;4.8677418
La Patrie;58 avenue Maréchal de Saxe 69003 Lyon;7,9;45.76357609999999;4.8449247
Les Terrasses - Hôtel La Tour Rose;22, rue du Boeuf 69005 Lyon;8,1;45.7627248;4.82682
Baryton;30, rue de l'Arbre Sec 69001 Lyon;8;45.76668979999999;4.836589099999999
Le Preskil;4, rue Confort 69002 Lyon;7,5;45.7599919;4.8342689
Le Jardin Gourmand;15, rue Pouteau 69001 Lyon;8,2;45.7712169;4.8334325
Aux Petits Oignons;"45, rue de Sèze			
 69006 Lyon";7,9;45.7684925;4.8478734
All 54;Hôtel Ibis Styles - 54, rue de la Villette 69003 Lyon;8,1;45.7594163;4.8614818
Au Grand Méchant Loup;12 Rue Palais Grillet 69002 Lyon;8,3;45.7627788;4.835005499999999
Pepperoni;78, rue Vendôme 69006 Lyon;8,8;45.7694438;4.8446882
L'Alhambra;73, rue de Sèze 69006 Lyon;7,3;45.7686626;4.8509541
Le Napolitain;69 Rue Ney 69006 Lyon;8,9;45.7667447;4.8559494
L'Endroit Confluence;9b, quai Antoine Riboud 69002 Lyon;8,2;45.742252;4.817518
Wanthita Thaï Street Food;124 Cours Lafayette, Lyon, France 69003 Lyon;8;45.7634677;4.851948699999999
Le Poklin;60, rue Molière 69003 Lyon;7,9;45.7632895;4.842830699999999
Pekin Express;114 Rue Paul Bert, Lyon, France 69003 Lyon;8,5;45.7568987;4.8542477
Le SelCius;43, quai Rambaud 69002 Lyon;8,4;45.7388361;4.8146471
La Hugonnière;13, rue Neuve 69001 Lyon;9,3;45.7652838;4.8352844
AOC Les Halles;Halles Paul Bocuse, 102 cours Lafayette 69003 Lyon;8,6;45.76340829999999;4.850451
Le MoMa;8, rue Chavanne 69001 Lyon;7,7;45.7651438;4.8320763
Le Jardin Intérieur;1, rue Justin Godart 69004 Lyon;7,7;45.7759854;4.834999499999999
Peniche Loupika;47, quai rambaud 69002 Lyon;9,1;45.7371935;4.8149501
Le Bistrot de Lyon;64, rue Mercière - Angle rue de la Monnaie 69002 Lyon;8,9;45.7616234;4.8323741
Restaurant Thomas;6, rue Laurencin 69002 Lyon;8,7;45.7527891;4.8319569
Le Vivarais;1 Place Gailleton 69002 Lyon;9,2;45.7536751;4.8331089
Toki Sushi;14, rue du Mail 69004 Lyon;9;45.7774276;4.8333479
Sakura;251 bis, rue Marcel Merieux 69007 Lyon;7,6;45.7289009;4.830531
Aux Saveurs;74, rue des Docks 69009 Lyon;8,2;45.789668;4.814301899999999
Vert Tige;10, rue Danton 69003 Lyon;8,2;45.7558612;4.8572641
L'absteme;111, rue Sébastien Gryphe 69007 Lyon;8,2;45.74873179999999;4.8401175
Tiger Wok Lyon;8, rue Challemel Lacour 69007 Lyon;7,2;45.72950840000001;4.8311532
Lug's;59, boulevard des Brotteaux 69006 Lyon;7,9;45.76387219999999;4.8576312
Régal Crêpes Plus;39 Rue de la Bourse 69002 Lyon;8,3;45.7646002;4.8370411
Hakata Ramen;8, rue du Garet 69001 Lyon;8,8;45.7669818;4.8367093
Chez Augusto;6, rue Neuve 69002 Lyon;8,4;45.7651099;4.8349401
Pola Café;Passage Thiaffait - 19, rue René Leynaud 69001 Lyon;8,2;45.7699572;4.83311
La Coquette;9, place Tabareau 69004 Lyon;7,5;45.7743772;4.825775
L'Arc-en-Ciel - Hôtel Radisson Blu;129, rue Servient 69003 Lyon;8,3;45.7610475;4.8537629
La Squadra;19, rue Voltaire 69003 Lyon;8,2;45.75979239999999;4.8484703
Restaurant La Tour Rose;22, rue du Boeuf 69005 Lyon;7,8;45.7627248;4.82682
Café de la Crèche;3, rue Aimé Boussange 69004 Lyon;8,2;45.7754595;4.8344265
L'Émir, aux Mille et Une Nuits;44, quai Saint Vincent 69001 Lyon;7,5;45.76836609999999;4.8271717
Le Boudoir;13, place Jules Ferry 69006 Lyon;7,5;45.7672767;4.859786
Alter Ego;42, rue Franklin 69002 Lyon;8,6;45.7518508;4.830263899999999
Le Comptoir du Narval;70, avenue du Point du Jour 69005 Lyon;7;45.7570101;4.7974344
Due by Maurizio;8, rue Jouffroy d'Abbans 69009 Lyon;9,1;45.7749775;4.8035804
Villa Bachut;315 Avenue Berthelot 69008 Lyon;8,9;45.73799899999999;4.8653217
Le Un, Deux, Trois;1 Place Neuve Saint-Jean, Lyon, France 69005 Lyon;8,7;45.7624907;4.8274756
Le Koodeta;6, rue Lavoisier 69003 Lyon;9,2;45.7564623;4.8579042
Flora;34, rue du Dauphiné 69003 Lyon;9;45.7516677;4.865658199999999
Gochi Gerland;3 rue Challemel Lacour 69007 Lyon;8,5;45.7299056;4.8306482
Le Comptoir du Boeuf;2, place Neuve Saint-Jean 69005 Lyon;8,3;45.7626015;4.8271762
Le Quai 31;31, quai Gailleton 69002 Lyon;8,2;45.7521634;4.8328334
Gingko;51 avenue Jean Mermoz 69008 Lyon;8,5;45.7351309;4.8749647
Le Buldo;2, quai Raoul Carrié 69009 Lyon;8;45.7981643;4.8308122
Le Polo Club;9, rue des 4 Châpeaux 69002 Lyon;8,1;45.7623425;4.834694
Kohinoor;116, rue Paul Bert 69003 Lyon;7,8;45.7568878;4.8544125
Le Moment;33, rue de Saint Cyr 69009 Lyon;9,4;45.7794907;4.8070423
Pizzeria Napoli;45, rue Franklin 69002 Lyon;8,9;45.7521701;4.8305291
Pain et Cie;13-15, rue des Quatre Chapeaux 69002 Lyon;8,4;45.7619854;4.834692500000001
Le Tibouren;16, rue Bonald 69007 Lyon;9;45.7531288;4.8401755
La Table;8, place Tabareau 69004 Lyon;9,1;45.774339;4.8258171
La Bodeguita Cubana;44, rue de Cuire 69003 Lyon;9;45.7538756;4.8554051
23 Restaurant - Caviste Bio;23, rue René Leynaud 69001 Lyon;9,1;45.77012089999999;4.833446299999999
Imouto;21, rue Pasteur 69007 Lyon;9,3;45.7541091;4.8408296
Doshilack;28, rue Marseille 69007 Lyon;9,4;45.7526082;4.8406139
L'Acteur;5, rue Charles Dullin 69002 Lyon;9,1;45.7602689;4.8314298
Cosy Corner;1, rue Soufflot 69005 Lyon;8,9;45.7643389;4.8281059
Diplomatico;1, quai des Célestins 69002 Lyon;9,3;45.7610885;4.8317203
Restaurant 33 Cité;33, quai Charles de Gaulle 69006 Lyon;8,6;45.785251;4.856637
Osteria Valenti;3, place Commandant Arnaud 69004 Lyon;8,8;45.7799016;4.8349354
L'Âme Sœur;209, rue Dugesclin 69003 Lyon;9,1;45.7610061;4.8489659
L'Eau Salée;4, rue des 3 Maries 69005 Lyon;8,8;45.76274249999999;4.8281626
Chez Roland;87, boulevard De La Croix Rousse 69004 Lyon;8,4;45.7740377;4.8241318
Butcher;30, rue Lanterne 69001 Lyon;9;45.76550779999999;4.8320237
Monkey Club;19, place Tolozan 69001 Lyon;8,4;45.7693079;4.837263399999999
Le Petit Frère;76, rue Massena 69006 Lyon;8,6;45.7671875;4.854426
Le Bienfait;6, rue François Dauphin 69002 Lyon;8,7;45.7557488;4.8314485
Aux Vieux Murs;20, rue Royale 69001 Lyon;9;45.77081889999999;4.837079
Les Saveurs de Py;8, rue Pailleron 69004 Lyon;9;45.7794236;4.8330614
Chez Hugon;12, rue Pizay 69001 Lyon;9,2;45.7667435;4.835231299999999
Au Petit Bouchon Chez Georges;8, rue Garet 69001 Lyon;9,1;45.7669818;4.8367093
L'art et la Manière;102, grande rue de la Guillotière 69007 Lyon;8,7;45.7512624;4.8475969
Chez Terra;81, rue Duguesclin 69006 Lyon;9;45.7701843;4.847251099999999
L'Auberge Savoyarde;72 Avenue des Freres Lumiere 69008 Lyon;9,1;45.7450665;4.8659492
Comme chez Mathilde;66, rue Saint Jean 69005 Lyon;7,7;45.7617169;4.827202799999999
Le Café du Peintre;50, boulevard des Brotteaux 69006 Lyon;7,8;45.7657712;4.8566996
Wallace Bar;2, rue Octavio Mey 69005 Lyon;7,3;45.7663431;4.8283785
Phnom Pich;13, rue Passet 69007 Lyon;8,8;45.7548463;4.841658499999999
Le Winch;62, rue Mercière 69002 Lyon;9,1;45.7623772;4.8326534
Le Béranger;1, rue Béranger 69006 Lyon;8,9;45.7700291;4.860913699999999
Chez les Gones;102, cours Lafayette 69003 Lyon;8,7;45.76340829999999;4.850451
Il Palio;2, rue Duhamel 69002 Lyon;9,2;45.7503817;4.828949499999999
Chez Léon;102, cours Lafayette 69003 Lyon;9;45.76340829999999;4.850451
Orange à la Cannelle;20, rue de Bourgogne 69009 Lyon;8,5;45.7766135;4.8044002
La Brasserie des Croix Roussiens;8, rue de Cuire 69004 Lyon;8,5;45.7754438;4.830831
La Traboulerie;58, rue Mercière 69002 Lyon;9,4;45.76251329999999;4.8327244
Le Montana;26, rue Jean-Baptiste Say 69004 Lyon;8,8;45.7729443;4.8316183
Le Riva Café;23, quai Général Sarrail 69006 Lyon;7,5;45.7638124;4.8419402
Bernachon;42, cours Franklin Roosevelt 69006 Lyon;;45.7688602;4.8478371
Ré-Confort;5, rue Confort 69002 Lyon;;45.7599951;4.8345058
Auberge Rabelais;39, rue Saint Jean 69005 Lyon;8,9;45.7613254;4.8274548
Le Cèdre Bleu;10, quai Romain Rolland 69005 Lyon;9,1;45.7638185;4.8287854
Détends-Toi;6, rue du Petit David 69002 Lyon;8,9;45.7618882;4.8323823
Gumps Corner;25, place Carnot 69002 Lyon;8,6;45.7518317;4.8271206
La Chine;21, rue Condé 69002 Lyon;7,9;45.75141;4.8295995
Le Coquemar;25, montée Cardinal Decourtray 69005 Lyon;9;45.76156539999999;4.8218304
Via Veneto;86, cours Vitton 69006 Lyon;9,5;45.7698566;4.858204199999999
Spécial Pizza;42, rue Mercière 69002 Lyon;8;45.7630642;4.832282600000001
Mamma;10, rue Pleney 69001 Lyon;8,9;45.765619;4.8333682
La Jonque D'Or;20, rue Pasteur 69007 Lyon;8,6;45.754457;4.840838499999999
Le Bouchon de l'Opéra;11, rue des Capucins 69001 Lyon;7,1;45.7692808;4.833154299999999
Giovany's ristorante;3, place de la Baleine 69005 Lyon;9,1;45.7633069;4.828363899999999
Le Venezia;237, rue Marcel Mérieux 69007 Lyon;8,8;45.7301605;4.8305315
Woko;17, rue du docteur Bouchut 69003 Lyon;8,9;45.7613861;4.855767999999999
Café Comptoir du Commerce;16, quai du Commerce 69009 Lyon;9,1;45.782879;4.8109233
Le Petit Salon-Maison Rousseau;102, cours Lafayette 69003 Lyon;8,9;45.76340829999999;4.850451
Sol Café;28, rue du Boeuf 69005 Lyon;8,7;45.7626232;4.826607999999999
Hong Ha;21, rue Saint-Jean 69005 Lyon;9,2;45.7628614;4.8281656
Le Carré des Saveurs;2, place des Célestins 69002 Lyon;9;45.7600285;4.8320117
Mon Père était Limonadier;9, rue Justin Godart 69004 Lyon;8,5;45.7759256;4.8356982
B.Bleu-Côté Ville;46, rue de Sèze 69006 Lyon;8,5;45.7681455;4.8480089
Café Gadagne;5, place du Petit Collège 69005 Lyon;9,4;45.763869;4.8272061
Le Morgon;2, rue Baraban 69006 Lyon;8,8;45.7650803;4.868691399999999
Le Mercière;56, rue Mercière 69002 Lyon;7,5;45.7625825;4.8323792
Le Petit Gadin;17, rue d'Austerlitz 69004 Lyon;;45.77554139999999;4.835439099999999
San Marco;102, Grande Rue de la Guillotière 69006 Lyon;8,7;45.7512624;4.8475969
Le Petit Grain;19, rue de la Charité 69002 Lyon;9;45.7532787;4.831952500000001
La Cuisine;9, rue Saint-Polycarpe 69001 Lyon;9,1;45.7688152;4.8344667
La Voûte, Chez Lea;11, place Antonin Gourju 69002 Lyon;8,2;45.75956069999999;4.8304292
Le Gourmet de Sèze - Bernard Mariller;125 Rue de Sèze 69006 Lyon;8,7;45.76912730000001;4.855576399999999
L'Embuscade;10, quai Rambaud 69002 Lyon;7,9;45.7486449;4.8203065
Le Coeur en Bouche;54, rue Ney 69006 Lyon;8,1;45.767993;4.8554244
Maison Saveur;118, rue des Charmettes 69006 Lyon;6,2;45.7640546;4.8668559
Grain de Folie;"1, rue Dumont d'Urville			
 69004 Lyon";9,5;45.776758;4.8361977
Le Verre et l'Assiette;20, Grande Rue de Vaise 69009 Lyon;7,6;45.7743849;4.807084199999999
Belle Île;71, rue Masséna 69006 Lyon;6,2;45.7673565;4.8547513
Café Cousu;14, rue René Leynaud passage thiaffait 69001 Lyon;9,1;45.7699572;4.83311
Le Mandarin;15, rue Lanterne 69001 Lyon;8,9;45.7663792;4.8319449
Sakura;67, boulevard de la Croix-Rousse 69004 Lyon;8,7;45.7736315;4.822602
Les Saveurs Exotiques;27, rue René Leynaud 69001 Lyon;9,2;45.7699212;4.834177899999999
Mon Histoire dans l'Assiette;10, rue Longue 69001 Lyon;9;45.7651251;4.8327404
Angelina;42, boulevard Eugène Deruelle 69003 Lyon;8,5;45.7628705;4.8569254
Les Terrasses Saint Pierre;20, place des Terreaux 69001 Lyon;8,5;45.76713849999999;4.8334869
Treize et 3;16, rue Hippolyte Flandrin 69001 Lyon;9,4;45.7679975;4.8305047
Iceo;147, avenue Jean Jaurès 69007 Lyon;8,8;45.7403352;4.839273299999999
Dionysos;3, avenue Général Brosset 69006 Lyon;7,5;45.7674289;4.8572881
Miga Opéra;5 Rue Pizay 69001 Lyon;;45.7670932;4.8350538
Le Catalpa Gourmand;38, rue de l'Arbre Sec 69001 Lyon;;45.7666151;4.8373137
La Terrasse;4 Quai Victor Augagneur 69003 Lyon;;45.7616866;4.841606
Perle Caspienne;58, rue Paul Bert 69003 Lyon;;45.7567665;4.8494255
Le Pago Pago;13, quai Romain Rolland 69005 Lyon;8,1;45.7634842;4.8287415
Bistrot de la Passerelle;36, quai Saint-Antoine 69002 Lyon;7,9;45.76154770000001;4.8317091
La Mélodie du Piano;1, rue Général Plessier 69002 Lyon;8;45.7517406;4.824885000000001
Cuisine et Croix-Roussiens;2, rue de Belfort 69004 Lyon;8,7;45.7760087;4.8350436
Le Firenze;97, rue de Gerland 69007 Lyon;8,4;45.7360024;4.8397577
Le Bon Coin;15, rue Vauban 69006 Lyon;7,9;45.7649998;4.8433591
Le Rialto;14, avenue Georges Pompidou 69003 Lyon;8,8;45.7589112;4.862295700000001
Le Cabochon - Appart-Hôtels Park&Suites;111, boulevard Vivier Merle 69003 Lyon;8,5;45.7527841;4.860020899999999
Caffé Italien;3, quai Antoine Riboud 69002 Lyon;7,8;45.743025;4.816413
Le Georgette;25, quai Victor Augagneur 69003 Lyon;7,8;45.7577157;4.841053
L'ACTE 1;29, rue Molière 69006 Lyon;9,1;45.7660016;4.8427017
Brasserie Francotte;8, place des Célestins 69002 Lyon;8,9;45.75938619999999;4.8320039
Neroliva;13, rue Juliette Récamier 69006 Lyon;8,7;45.764629;4.8537034
Chez M'man;4, rue des Marronniers 69002 Lyon;9,2;45.7574443;4.8348037
Café Restaurant Du Soleil;2, rue St Georges 69005 Lyon;9;45.7592916;4.8253641
Mommessin Restaurant et Vins	;"6, rue de Sèze			
 69006 Lyon";8,5;45.7691306;4.858852
La Gargotte;15, rue Royale 69001 Lyon;8,5;45.7713787;4.8374463
En Mets Fais Ce Qu'il Te Plait;43, rue Chevreul 69007 Lyon;9,4;45.7487796;4.8397407
Le Trocadero - Gérard Duc;16, cours Vitton 69006 Lyon;8,8;45.7692347;4.8516957
Les Adrets - Jean-Luc Wesolowski;30, rue du Boeuf 69005 Lyon;7,5;45.7625625;4.8265422
Maison Villemanzy;25, montée Saint-Sébastien 69001 Lyon;;45.772243;4.8357611
Le Caveau des Gourmands;3, rue Valfenière 69001 Lyon;;45.7663928;4.832390699999999
Ban Thai;34, rue Ferrandière 69002 Lyon;;45.7620192;4.8362826
La Brasserie des Confluences;83 Cours Charlemagne 69002 Lyon;;45.742685;4.8211071
Le Passe Temps;52 Rue Tronchet 69006 Lyon;;45.7698231;4.8494861
King Marcel;31 Rue Merciere 69002 Lyon;9,1;45.7631878;4.8327905
Etna;13 Quai Perrache 69002 Lyon;8,9;45.7452043;4.8272527
Le Ferrari;162, cours du Docteur Long 69003 Lyon;8,7;45.7527294;4.8951344
Hippolyte;22 Rue Hippolyte Flandrin 69001 Lyon;9,2;45.7677905;4.8305957
Chez Marli 100% Brasil;8 Rue Rivet, Lyon, France 69001 Lyon;9;45.76978190000001;4.825501099999999
O Sidney;113, boulevard Marius Vivier Merle 69003 Lyon;8,5;45.75240549999999;4.859789699999999
L'Epicerie;2, rue de la Monnaie 69002 Lyon;8,5;45.7620319;4.8327241
Les P'tits Pères;23, rue de l'Arbre Sec 69001 Lyon;9,4;45.7668458;4.8370136
Le Comptoir du Vin;2, rue Belfort 69004 Lyon;8,8;45.7760087;4.8350436
Brasserie Georges;30, cours de Verdun 69002 Lyon;7,5;45.7492745;4.8262197
Les Retrouvailles;38, rue Boeuf 69005 Lyon;;45.7622511;4.8261631
Le Bourgogne;53-55, rue de Bourgogne 69009 Lyon;;45.7795913;4.8012238
Pique Nique en Ville;4, rue Dubois 69002 Lyon;;45.7637615;4.832760299999999
Pierre et Martine;4, rue Ferrachat 69005 Lyon;;45.7589883;4.8265082
Aux 24 Colonnes;10, rue des 3 Maries 69005 Lyon;;45.7625017;4.8281201
Raj Mahal;10, rue Saint-Jean 69005 Lyon;;45.7637893;4.8279913
Big Fernand;36 , rue Ferrandière 69002 Lyon;;45.7620187;4.8364018
Ti Amo Maria;16, rue Casimir Périer 69002 Lyon;;45.7422534;4.8209841
Le Poivron Bleu;12, rue du Professeur Weill 69006 Lyon;;45.7689421;4.8562278
Le Garet;7, rue du Garet 69001 Lyon;;45.7669552;4.8369402
Café Muller;177, avenue Thiers 69006 Lyon;;45.7668143;4.861647
Alyssaar;29, rue Bât d'Argent 69001 Lyon;;45.7663598;4.837392299999999
Chez Mounier;3, rue des Marroniers 69002 Lyon;;45.7573969;4.834919999999999
Eleven Bar Restaurant;11, avenue Sidoine Apollinaire 69009 Lyon;;45.7743726;4.7950043
La Mère Jean;5, rue des Marroniers 69005 Lyon;;45.7572234;4.8349997
L'Instant Fromage;31, rue Saint Hélène 69002 Lyon;8,2;45.7541567;4.8317629
Ponts et Passerelles;5, place du Docteur Gailleton 69002 Lyon;9,2;45.75671680000001;4.8359587
Palégrié;8, rue Palais-Grillet 69002 Lyon;8,4;45.7631299;4.8349603
Le 126;126, rue de Sèze 69006 Lyon;7,7;45.7689567;4.856635199999999
Café de la Ficelle;2, avenue du Doyenné 69005 Lyon;7,9;45.7601727;4.8261774
Best Bagels;1 Place Tobie Robatel, 69001 Lyon, France 69001 Lyon;9,1;45.76748;4.831337
La Table de Diane;31, rue Ferrandière 69002 Lyon;8,9;45.7624658;4.836663499999999
Le Silo - Ninkasi Gerland;267, rue Marcel Mérieux 69007 Lyon;8,7;45.728009;4.830593599999999
Vers le Bonheur;"13-15, rue Terme
 69001 Lyon";9,2;45.768887;4.8317331
Nulle Pierre Ailleurs;2, quai Romain Rolland 69005 Lyon;9;45.76447;4.8290419
Novotel Café Gerland;70, avenue Leclerc 69007 Lyon;8,5;45.7329934;4.8230387
La Maison Thai;85, rue Massena 69006 Lyon;8,5;45.7665634;4.8549878
La P'tite Ardoise;"12, rue Monseigneur Lavarenne			
 69005 Lyon";9,4;45.7589842;4.826678
Le Pique Assiette;4, rue de la Baleine 69005 Lyon;8,8;45.7633494;4.828573100000001
Broc' Café;2, place de l'Hôpital 69002 Lyon;7,5;45.759159;4.8358549
Appelez-moi Rose;36, rue de l'Arbre Sec 69001 Lyon;;45.7665844;4.8371586
Le Touareg;38, rue du Boeuf 69005 Lyon;;45.7622511;4.8261631
Entre-nous;30, rue de Docks 69009 Lyon;;45.7855002;4.8107391
Noboru;28 rue Henri Germain 69002 Lyon;;45.7637193;4.8347036
Café des Fédérations;10, rue du Major Martin 69001 Lyon;;45.76651529999999;4.832516
Ma Table en Italie;31 Rue Ney, 69006 Lyon, France 69006 Lyon;;45.7693647;4.8553453
La Blanche Hermine;91, cours Gambetta 69003 Lyon;;45.7514767;4.8546463
Docks 40;40 quai Rambaud  69002 Lyon;;45.7399676;4.814451099999999
La Nonna Autrement;123, rue de Sèze 69006 Lyon;;45.7690789;4.8550805
La Bohème;17, rue Hippolyte Flandrin 69001 Lyon;;45.7677455;4.8308197
Comme chez Moi;149, rue Cuvier 69006 Lyon;8,9;45.7677515;4.8542664
Minus et Compagnie;25, Rue du Chariot d'Or 69004 Lyon;9,1;45.7776298;4.8363812
L'Artiste et le Cuisinier;3, rue de Belfort 69004 Lyon;8,9;45.775972;4.8346674
La Mère Cottivet;20, rue Palais Grillet 69002 Lyon;8,1;45.762396;4.8351354
Le Bouchon des Berges;7, rue Part Dieu 69003 Lyon;7,9;45.7592958;4.841836499999999
Le Jean Moulin;22, rue Gentil 69002 Lyon;8,9;45.7649579;4.8378268
John Rosiak;14, quai Jayr 69009 Lyon;8,6;45.7791503;4.808074599999999
Daniel et Denis St Jean-La Machonnerie;36, rue Tramassac 69005 Lyon;9,2;45.7604476;4.8251824
Le Jardin de Berthe Opéra;21, rue de l'Arbre Sec 69001 Lyon;8,3;45.76676880000001;4.8367165
Brasserie des Brotteaux;1, place Jules Ferry 69006 Lyon;8,7;45.7678399;4.8588144
Mai Thai;199, rue Créqui 69003 Lyon;8,4;45.760031;4.847854799999999
Bangkok Royal;40, rue Sergent Blandan 69001 Lyon;9,1;45.768823;4.8313746
Le Pop;12 Quai Maréchal Joffre, Lyon, France 69002 Lyon;8,9;45.7518743;4.8237036
Elephant and Castle;16, Quai de Bondy 69005 Lyon;8,7;45.7660499;4.828503599999999
Miraflores - Carlos Camino;60, rue Garibaldi 69006 Lyon;9,2;45.7698581;4.850124099999999
Le Jardin d'à Côté;10, rue sergent Michel Berthet 69009 Lyon;9;45.7741581;4.8049719
Le Cabaretier;6, rue de la Fronde 69005 Lyon;8,5;45.7640523;4.8278018
La Mouss'tache;2, rue Saint Georges 69005 Lyon;8,5;45.7592916;4.8253641
Le Bistrot des Voraces;13, rue d’Austerlitz 69004 Lyon;9,4;45.7756543;4.8346482
Coréen Barbecue;10, rue Confort 69002 Lyon;8,8;45.7596001;4.8343739
Tomo;7, rue Pierre Corneille 69006 Lyon;7,5;45.76726;4.8432461
Le Bouchon Lustré;55, rue Mercière 69002 Lyon;;45.7621294;4.8331003
Les Frangins;9, rue des Marronniers 69002 Lyon;;45.7569624;4.834852
Quai 50;50, quai Paul Sédaillan 69009 Lyon;;45.7884702;4.8147151
Crêperie L'Ecume;8, rue Professeur Weill 69006 Lyon;;45.7692832;4.8559188
Il Fico;54 Rue Ney 69006 Lyon;8,3;45.767993;4.8554244
Café de Lyon;Centre Commercial Part-Dieu 69003 Lyon;5,3;45.76057300000001;4.8573049
Les Apprentis;24, rue Professeur Weill 69006 Lyon;8,7;45.7681599;4.856287399999999
Café Nova;10 rue de Saint Cyr 69009 Lyon;9,2;45.7778511;4.807336299999999
Le Poêlon d'Or;29, rue Remparts d'Ainay 69002 Lyon;9,4;45.7528525;4.8310635
Le Carnegie Hall;253, rue Marcel Mérieux 69007 Lyon;9,7;45.7286271;4.8307155
Le Fleurie;123, rue Gerland 69007 Lyon;9,1;45.73416590000001;4.8396379
Indo Café;14, rue de la Thibaudière 69007 Lyon;9,1;45.7508533;4.843975599999999
Les Chats Siamois;4, petite rue des Feuillants 69001 Lyon;8,9;45.7690767;4.8366787
